Table 4：领券后15天内使用预测结果,,,
用户ID,优惠券ID,领取优惠券日期,领券后15天内使用预测
4608391,8059,20160711,0.102642749
5683591,13602,20160721,0.019689195
4381063,13602,20160724,0.040903229
5745031,13602,20160728,0.04127799
7118215,13602,20160718,0.017187691
5047687,13602,20160703,0.040967498
4279687,13602,20160722,0.040043105
6119815,13602,20160706,0.085082658
7221643,13602,20160726,0.024750777
7221643,10438,20160727,0.028809602
5129611,13602,20160719,0.041342822
4628875,13602,20160709,0.017093885
5704075,8059,20160713,0.073990052
5704075,3429,20160714,0.061308604
5704075,13602,20160707,0.017187691
5704075,11146,20160723,0.06135478
5704075,9983,20160723,0.01377344
7283083,10418,20160705,0.019908019
7286155,13602,20160710,0.033093666
7286155,9983,20160712,0.013390962
6020491,10521,20160707,0.275800578
6020491,10521,20160714,0.275800578
6020491,10521,20160708,0.275800578
5802379,13602,20160725,0.040903229
6330763,2978,20160706,0.032077132
6330763,10418,20160703,0.016527377
6330763,10438,20160718,0.028809602
6075787,13602,20160712,0.040967498
6075787,13831,20160718,0.012932612
5553547,9983,20160710,0.012259526
5031307,5990,20160703,0.030589831
5031307,11275,20160729,0.113939604
5031307,8182,20160711,0.148079373
5031307,11799,20160720,0.012126193
5031307,8182,20160701,0.148079373
5031307,11275,20160722,0.113939604
5031307,7747,20160713,0.025520779
5031307,12938,20160731,0.025844077
5559691,13602,20160715,0.024790323
5559691,6134,20160703,0.061082757
4533643,13602,20160713,0.030123974
5851531,4287,20160711,0.025227343
6118795,13602,20160703,0.024750777
6118795,4805,20160712,0.167240121
6118795,4805,20160719,0.167240121
5860747,13602,20160719,0.024790323
5389711,9983,20160712,0.02357387
5128591,3429,20160715,0.101631416
5128591,6390,20160702,0.290775696
5128591,8059,20160715,0.095733111
7297423,10418,20160711,0.016527377
6566287,2978,20160711,0.021507006
6566287,10418,20160717,0.017533583
6566287,10438,20160717,0.033773996
4262287,13602,20160726,0.040903229
5835151,10438,20160731,0.028500061
5862799,1904,20160718,0.048086752
5100943,3429,20160706,0.141296051
5100943,2417,20160719,0.081861287
5100943,11799,20160722,0.018568877
4593043,13602,20160723,0.041342822
7320979,4956,20160707,0.13801023
4718995,10418,20160701,0.012167739
4718995,2978,20160714,0.023714644
6817171,8306,20160708,0.069159898
6301075,13602,20160706,0.046499142
6642067,10418,20160719,0.012142713
4340119,6166,20160718,0.08851574
6207895,8059,20160715,0.094944617
4905367,8059,20160712,0.08300851
4905367,3429,20160712,0.081180889
5439895,10438,20160726,0.028809602
7276951,13602,20160725,0.017254426
7276951,9983,20160704,0.008640581
5977495,9983,20160711,0.059064252
4742551,4924,20160729,0.076321219
5568919,1137,20160722,0.03268743
5332375,8059,20160729,0.097389466
5332375,9983,20160720,0.013722982
5860759,13602,20160719,0.040903229
4315543,8059,20160710,0.09363346
4315543,3429,20160711,0.079716894
5108119,8059,20160706,0.094944617
4627867,5294,20160722,0.116677816
4627867,5294,20160712,0.116677816
6231451,13602,20160727,0.017254426
4406683,12846,20160722,0.039648646
4971931,2601,20160710,0.029720851
7070107,9983,20160723,0.025238933
7070107,8059,20160719,0.108645687
7070107,3429,20160719,0.118498039
7070107,7766,20160719,0.028508125
5761435,10418,20160704,0.008865444
5008795,1904,20160701,0.033909936
4827547,9088,20160729,0.145621807
4663711,13602,20160722,0.040903229
7317919,12846,20160719,0.038415284
5505439,13602,20160713,0.040903229
6052255,9983,20160721,0.008559489
6058399,9983,20160703,0.018697502
5931427,11876,20160717,0.036128846
4902307,13602,20160728,0.025072202
5461411,13602,20160706,0.051348037
7307683,9983,20160715,0.007730577
4963747,2002,20160716,0.03737712
4702627,4727,20160721,0.131772274
6048163,3429,20160706,0.118458061
6874531,13602,20160728,0.030232887
4284835,11799,20160729,0.014843472
5894563,10438,20160704,0.037650124
4615591,3429,20160713,0.072345327
4615591,8059,20160719,0.073990052
6741415,10219,20160707,0.365253861
6243751,12027,20160703,0.046806713
6243751,11894,20160714,0.046806713
6243751,1904,20160703,0.046806713
4704679,13602,20160718,0.040967498
7070119,9983,20160722,0.013903237
7070119,13602,20160706,0.041342822
4744615,13602,20160710,0.027948937
6842791,13602,20160729,0.040903229
5577127,11986,20160715,0.063604988
5577127,12918,20160713,0.090105087
6187435,9793,20160718,0.150636363
4353451,13602,20160722,0.040903229
6995371,8059,20160719,0.08300851
4924843,13602,20160725,0.017093885
4924843,9983,20160704,0.02357387
5745067,8059,20160730,0.071328097
5745067,13602,20160729,0.045842856
4445611,13602,20160724,0.04127799
4445611,10438,20160703,0.033412951
4445611,9790,20160703,0.048786908
4445611,3903,20160722,0.114836055
7072171,7123,20160726,0.019627156
7072171,2902,20160726,0.064983487
7072171,11799,20160726,0.019627156
5763499,13602,20160722,0.040967498
4196779,13602,20160723,0.051348037
6559147,8059,20160731,0.080968091
7090603,5390,20160714,0.048629184
4752811,13602,20160713,0.040903229
6912427,10418,20160719,0.008865444
5430703,13602,20160711,0.030123974
6806959,1103,20160721,0.116467238
6806959,4437,20160721,0.234146575
6806959,13552,20160721,0.116467238
7353775,1904,20160712,0.062549743
6837679,8059,20160711,0.074345841
7123375,8306,20160708,0.05966178
5301679,13602,20160724,0.040903229
6398383,10438,20160711,0.041304479
7239091,10438,20160713,0.034713062
5147059,13602,20160725,0.040903229
7245235,5669,20160715,0.116627365
7245235,9023,20160715,0.116627365
5696947,13602,20160725,0.040903229
4916659,13602,20160727,0.02576496
6495667,1808,20160726,0.010664717
6495667,6928,20160726,0.011059034
6514099,2978,20160703,0.038513888
4947379,4111,20160721,0.167240121
6554035,8059,20160711,0.062240567
6554035,3429,20160712,0.061082757
4462003,13602,20160723,0.040903229
6833587,10438,20160729,0.033773996
5276083,2978,20160731,0.023666436
5300659,2978,20160714,0.032373756
4532659,13181,20160723,0.039966541
4532659,13602,20160717,0.040967498
5394871,928,20160722,0.329954934
5394871,13602,20160721,0.040967498
5394871,899,20160730,0.077042765
6184375,6329,20160712,0.070637164
6230455,5743,20160706,0.101112467
4454839,8306,20160720,0.05589694
4454839,13602,20160720,0.034566218
4454839,9983,20160719,0.0158278
5797303,8059,20160704,0.094944617
5797303,3429,20160704,0.072081946
5797303,10082,20160708,0.166484387
5797303,9983,20160704,0.012441945
5809591,8059,20160704,0.06236233
5809591,9983,20160728,0.007759175
5026231,13602,20160724,0.030123974
5047735,11799,20160718,0.01704223
5047735,10418,20160705,0.019908019
6657463,8059,20160716,0.112626511
4886971,13027,20160710,0.050554012
4886971,13602,20160726,0.040967498
4656571,13602,20160716,0.114914264
4404667,13602,20160725,0.030232887
5980603,13602,20160704,0.040967498
6008251,3429,20160712,0.103895183
6008251,8059,20160705,0.094944617
7335355,10418,20160702,0.012142713
5507515,9983,20160729,0.007730577
6063547,12735,20160712,0.092752857
6063547,13602,20160719,0.045538939
6063547,9983,20160729,0.012259526
4266427,13602,20160723,0.040903229
7197115,13602,20160713,0.051348037
7251391,3336,20160717,0.047037463
5764543,13602,20160723,0.024840761
4981183,13602,20160729,0.048827712
4981183,9983,20160706,0.024998818
4981183,3429,20160725,0.098586432
4981183,8059,20160706,0.094221065
4219327,3429,20160712,0.071376692
4219327,8059,20160710,0.085259554
4219327,13602,20160703,0.032184676
6612415,9983,20160728,0.015184598
4799935,12559,20160730,0.163883657
6394303,13602,20160717,0.017254426
6400447,13602,20160721,0.040903229
6142399,9983,20160719,0.010990381
6142399,13602,20160706,0.114914264
4842943,13602,20160728,0.176660277
4964803,2978,20160702,0.038867644
4964803,13602,20160706,0.024981402
5763523,2978,20160728,0.023666436
4206019,2978,20160702,0.023666436
5262787,9983,20160712,0.007743144
4504003,12429,20160714,0.074585214
4504003,2309,20160728,0.035472492
4504003,10609,20160714,0.025387381
4504003,3992,20160703,0.025387381
5315011,9983,20160711,0.010972602
5345731,3992,20160723,0.119865641
5345731,8921,20160723,0.033113199
6399427,10418,20160704,0.016527377
4856263,9666,20160724,0.034701189
4659655,13602,20160724,0.040967498
4681159,2002,20160706,0.032601232
6530503,13602,20160703,0.040903229
5777863,10418,20160715,0.016527377
5820871,9983,20160716,0.013745157
4776391,8375,20160721,0.032051042
6619591,13602,20160711,0.030171839
6383047,10438,20160720,0.037574678
6383047,10418,20160719,0.012142713
5377483,13602,20160723,0.040903229
6971851,785,20160725,0.113437437
6710731,2978,20160728,0.032077132
6732235,3429,20160724,0.061082757
4382155,13602,20160727,0.030171839
6265291,9983,20160721,0.013722982
7315915,3429,20160705,0.118458061
5248459,8596,20160723,0.073537996
5008843,8915,20160729,0.016753428
5024203,6928,20160723,0.009697726
5024203,13602,20160702,0.024205662
5024203,2978,20160701,0.023666436
5024203,1808,20160723,0.009351489
6348235,13320,20160720,0.592682519
6348235,13320,20160726,0.592682519
6348235,13320,20160721,0.592682519
6348235,13320,20160724,0.592682519
6348235,13602,20160725,0.074875533
6348235,7083,20160726,0.81456429
7165387,13602,20160714,0.017156521
5359051,10438,20160731,0.037574678
5115343,10418,20160702,0.012142713
4614607,10746,20160705,0.269267843
4614607,3594,20160713,0.03907087
4614607,10746,20160705,0.269267843
4614607,10746,20160703,0.269267843
6758863,11799,20160730,0.014532845
5490127,10418,20160703,0.008865444
4540879,13602,20160711,0.040903229
6126031,9012,20160703,0.310547698
7221715,7559,20160705,0.089543392
6198739,3429,20160718,0.072221479
4675027,10418,20160716,0.012167739
5734867,13602,20160713,0.030123974
5734867,9983,20160718,0.007730577
6788563,10418,20160706,0.019908019
4954579,10418,20160705,0.016527377
4954579,3780,20160702,0.033773996
4745683,13602,20160719,0.040903229
5289427,10438,20160713,0.179350209
5839315,3686,20160730,0.055031265
5839315,9942,20160728,0.066001347
5839315,7490,20160726,0.037696442
5839315,3686,20160726,0.055031265
5839315,1904,20160701,0.037696442
5839315,12027,20160701,0.037696442
5839315,9983,20160728,0.016389823
5839315,7083,20160726,0.16050579
5839315,7490,20160703,0.037696442
5839315,8012,20160730,0.040754977
6719959,10438,20160702,0.046590847
6719959,13602,20160714,0.062626146
5153239,10418,20160710,0.012142713
6474199,10438,20160719,0.040377987
6474199,13602,20160719,0.017093885
4658647,13602,20160721,0.040903229
7288279,4727,20160702,0.154724663
4207063,1904,20160715,0.033781388
5285335,12418,20160702,0.163644914
6077911,9983,20160706,0.023611581
6077911,13602,20160724,0.030171839
5316055,921,20160729,0.139670079
5316055,921,20160723,0.139670079
4280791,2349,20160730,0.217390654
4280791,2349,20160715,0.217390654
5079511,1950,20160707,0.018541174
5371351,10284,20160709,0.091808313
6433243,13602,20160726,0.040903229
5444059,3992,20160705,0.022224886
5216731,10438,20160715,0.033773996
6549979,2601,20160701,0.042296339
6549979,3758,20160729,0.207950978
7182811,13602,20160725,0.212582069
5900767,13602,20160710,0.213814649
5900767,10609,20160714,0.183054534
5900767,13181,20160714,0.155937058
5900767,10609,20160711,0.183054534
5378527,13602,20160723,0.030512995
5378527,11535,20160704,0.270756581
6429151,10438,20160702,0.041304479
5670367,8059,20160704,0.094869737
5670367,3429,20160706,0.080206607
5977567,8990,20160728,0.097735748
5725663,11799,20160715,0.019595681
4420063,10418,20160704,0.016527377
4420063,2978,20160719,0.131107859
5243359,3429,20160705,0.118458061
5796319,7747,20160729,0.030599808
4524511,8059,20160706,0.094944617
5059039,12429,20160703,0.074585214
4284895,13602,20160720,0.063197292
4284895,11894,20160728,0.034161919
5621215,13602,20160717,0.037697874
4837855,785,20160725,0.101843117
4837855,13602,20160724,0.040903229
6939103,10418,20160711,0.016527377
6158815,13602,20160703,0.040903229
5647843,3806,20160717,0.215859764
5647843,807,20160727,0.129105911
6698467,13602,20160702,0.024750777
6188515,6390,20160728,0.131950928
6188515,3429,20160713,0.081180889
6188515,8059,20160713,0.08300851
6471139,11799,20160717,0.014887434
5961187,9983,20160715,0.014797526
5733859,7310,20160706,0.073762434
5491171,13602,20160724,0.040967498
5491171,13181,20160725,0.062149025
5491171,3992,20160713,0.073492629
5282275,13602,20160706,0.025067182
5282275,2399,20160715,0.415587485
5546467,9983,20160721,0.010972602
6603235,13602,20160724,0.017093885
6633955,5067,20160716,0.1110183
5359075,10438,20160719,0.028809602
6430183,2978,20160731,0.023666436
6445543,13602,20160728,0.041342822
4378087,8059,20160712,0.08300851
6749671,11873,20160718,0.08392262
6749671,9983,20160716,0.010972602
5186023,9983,20160703,0.008559489
7029223,9983,20160725,0.011241315
7038439,11799,20160717,0.015027569
7308775,13602,20160716,0.030123974
6528487,9983,20160712,0.012144885
7078375,3992,20160730,0.025387381
5812711,10418,20160725,0.008883777
5570023,2856,20160724,0.024587137
5685739,10418,20160711,0.016527377
5956075,10418,20160723,0.010612135
5452267,5933,20160716,0.094944617
6333931,2002,20160723,0.02961572
6333931,4277,20160722,0.028780646
6333931,2002,20160721,0.02961572
5025259,13602,20160724,0.030123974
4506091,2978,20160703,0.023666436
4251115,10418,20160714,0.017626456
5059051,3429,20160701,0.05903299
5329387,10438,20160705,0.033773996
5329387,13602,20160725,0.024790323
6191599,10418,20160705,0.019908019
7282159,10418,20160711,0.016527377
7340527,10438,20160711,0.028809602
4735471,2484,20160713,0.25271929
6603247,3429,20160704,0.103895183
6603247,9983,20160712,0.01377344
6603247,8059,20160704,0.094944617
6169075,9983,20160703,0.015352213
6169075,8059,20160703,0.072679555
6169075,3429,20160705,0.070929743
5646835,10418,20160701,0.012148611
6961651,9983,20160714,0.013900583
7253491,2978,20160723,0.038513888
7253491,13602,20160727,0.051348037
7253491,10438,20160712,0.040377987
5182963,4277,20160703,0.034436329
7041523,13602,20160712,0.017093885
4709875,9983,20160715,0.011013059
4709875,13602,20160714,0.040967498
5523955,13602,20160718,0.040967498
7102963,10597,20160728,0.191474696
5268979,1904,20160719,0.037352931
5268979,11894,20160719,0.037352931
5551603,8059,20160718,0.08034012
4628983,6465,20160728,0.151581701
6484471,11799,20160718,0.012126193
5261815,13602,20160728,0.030663153
5261815,3429,20160705,0.078513081
5261815,8059,20160707,0.080897393
5264887,8161,20160718,0.108349322
6051319,9983,20160725,0.01377344
6862327,13602,20160705,0.024167026
6644215,4661,20160726,0.051739885
5353975,10418,20160704,0.019908019
5392891,13602,20160727,0.030123974
5144059,13602,20160719,0.06637325
6471163,4104,20160718,0.119936031
6471163,13602,20160723,0.04127799
6787579,13602,20160711,0.040903229
6809083,13602,20160728,0.040967498
6852091,13602,20160727,0.030171839
5822971,10418,20160719,0.010872118
4514299,8499,20160725,0.23303988
6612475,9983,20160714,0.099373472
5580283,2538,20160701,0.012322472
5620219,3445,20160706,0.081006685
4575739,10438,20160712,0.028809602
4575739,13602,20160731,0.040903229
5155327,12846,20160717,0.029460121
5155327,12846,20160726,0.029460121
6749695,3992,20160718,0.070001124
7311871,8059,20160703,0.097389466
6015487,1904,20160709,0.048523999
6015487,11894,20160709,0.048523999
6817279,9983,20160713,0.008559489
7093759,12429,20160725,0.074585214
4749823,8059,20160717,0.118723664
4531711,8059,20160722,0.079960167
5582335,13602,20160727,0.040967498
4285951,3543,20160722,0.064819471
116744,12249,20160723,0.110440174
606784,13602,20160716,0.051348037
606784,2002,20160716,0.038855739
500256,3992,20160705,0.025427917
2429184,13602,20160710,0.030123974
516960,2978,20160703,0.038513888
516960,10418,20160701,0.019908019
52356,13602,20160715,0.017349098
52356,6134,20160727,0.060179508
4009728,2978,20160713,0.023666436
1002688,9056,20160709,0.077880642
20074,8499,20160725,0.165712989
26218,9822,20160711,0.022079668
26218,3429,20160711,0.061082757
26218,8059,20160711,0.062240567
160592,4491,20160721,0.107174013
234320,13602,20160714,0.040967498
1612672,9983,20160713,0.010972602
21118,13614,20160719,0.352628097
13633,13602,20160705,0.051348037
60708,13602,20160726,0.040903229
371232,3992,20160715,0.034760245
7250432,10438,20160706,0.033773996
7250432,13602,20160706,0.030123974
873664,13865,20160717,0.039805703
873664,3429,20160713,0.061202402
873664,13865,20160707,0.039805703
873664,8059,20160714,0.06236233
873664,13865,20160725,0.039805703
873664,13602,20160723,0.017156521
1681792,10418,20160703,0.016501509
1681792,2978,20160728,0.023887204
1681792,13602,20160728,0.024431335
6202880,3445,20160715,0.139235891
22210,1301,20160721,0.03747006
22210,12251,20160726,0.143371783
502944,13398,20160727,0.023218126
502944,2978,20160711,0.032077132
1160320,10418,20160712,0.008865444
875200,9983,20160701,0.011742647
8563,9983,20160710,0.008559489
8563,13602,20160705,0.040903229
487008,9983,20160720,0.041024694
908608,10438,20160706,0.048333865
908608,2978,20160705,0.024099233
908608,3903,20160722,0.093443051
908608,10418,20160701,0.017626456
908608,13602,20160710,0.017468324
23290,13602,20160701,0.087307179
23290,8059,20160715,0.09363346
23290,9983,20160714,0.014119887
48636,708,20160705,0.029358725
4393472,13602,20160720,0.040967498
1950592,13602,20160712,0.051427837
126056,9793,20160715,0.757762988
126056,9793,20160713,0.757762988
324000,3429,20160713,0.102067068
6494720,13602,20160724,0.040903229
28450,13602,20160726,0.040903229
438816,3429,20160713,0.061308604
976192,7568,20160705,0.100953019
1100416,13602,20160723,0.040967498
29506,13602,20160704,0.052237813
97544,13602,20160719,0.041342822
97544,10306,20160721,0.244797769
814144,13602,20160704,0.030123974
48852,3429,20160710,0.103895183
48852,8059,20160711,0.062240567
20350,3992,20160718,0.21923885
6522368,3429,20160706,0.118458061
122552,13027,20160720,0.031917535
122552,9983,20160727,0.012441945
122552,11799,20160722,0.012059672
587200,10418,20160703,0.019908019
554560,5697,20160702,0.081824965
5493248,2111,20160727,0.106725889
12271,3868,20160702,0.33048145
94088,562,20160725,0.155819522
94088,562,20160724,0.155819522
556096,13602,20160706,0.030123974
11251,3429,20160704,0.081180889
11251,8059,20160704,0.094944617
4974080,12846,20160726,0.042224866
4974080,12846,20160713,0.042224866
4974080,5208,20160726,0.081803914
4974080,12846,20160720,0.042224866
7072256,9983,20160703,0.02357387
7072256,13602,20160723,0.030123974
7072256,10438,20160710,0.037574678
155600,3246,20160703,0.114859984
59388,6134,20160721,0.118458061
278688,7073,20160708,0.097371223
376992,8182,20160708,0.22067431
426144,13602,20160713,0.041342822
426144,5743,20160720,0.129024729
475296,9983,20160704,0.02357387
2622720,8042,20160730,0.056225765
2622720,8042,20160730,0.056225765
94280,13602,20160705,0.040967498
73832,9983,20160728,0.018697502
73832,8059,20160706,0.094944617
73832,3429,20160710,0.081180889
410208,13602,20160716,0.017121411
689728,9983,20160711,0.055178744
394272,13863,20160703,0.157994252
394272,5933,20160726,0.097389466
559168,2978,20160707,0.032077132
821440,6705,20160730,0.017866504
821440,6705,20160720,0.017866504
7361024,2978,20160715,0.021507006
7361024,13602,20160715,0.017093885
1054336,12164,20160716,0.216235444
1054336,12164,20160710,0.216235444
1054336,12164,20160714,0.216235444
12343,8059,20160702,0.097389466
238448,13602,20160728,0.040903229
8251,461,20160712,0.014607011
1908352,8902,20160712,0.157456089
1908352,8902,20160722,0.157456089
1908352,2002,20160702,0.03737712
1908352,8902,20160705,0.157456089
4227584,13602,20160727,0.030171839
123416,2978,20160704,0.032077132
15433,13602,20160724,0.024167026
197840,10418,20160703,0.009394813
8791,13602,20160717,0.030171839
20662,13602,20160715,0.025072202
20662,10418,20160703,0.016501509
20662,2978,20160724,0.041479523
26818,13602,20160717,0.017093885
25798,3004,20160724,0.076824331
3696384,3445,20160705,0.12461642
3696384,13602,20160726,0.030232887
8809,8059,20160704,0.097389466
1586560,1904,20160708,0.048379859
3697920,13602,20160720,0.024167026
3697920,3429,20160702,0.072081946
3697920,8059,20160701,0.094944617
3045120,9983,20160714,0.01271804
3045120,13602,20160726,0.041627062
49644,9983,20160729,0.007743144
115688,2601,20160714,0.019774072
198608,9983,20160702,0.015184598
198608,13602,20160705,0.040903229
8833,11472,20160716,0.036461549
8833,8099,20160731,0.033472785
16003,13602,20160725,0.054365267
16003,9983,20160703,0.015101406
1393024,3992,20160705,0.076806488
74792,8,20160710,0.040014822
2524416,2601,20160726,0.020180202
28942,12992,20160721,0.173371993
28942,9983,20160705,0.163519663
299232,11324,20160704,0.126358839
299232,10126,20160731,0.126358839
74840,3445,20160722,0.213934747
16666,11494,20160716,0.103496914
21790,2978,20160731,0.047008693
959680,1574,20160707,0.20723285
959680,13602,20160728,0.032399554
959680,8059,20160702,0.083867047
959680,1574,20160714,0.20723285
59988,13602,20160715,0.051348037
59988,9983,20160720,0.02357387
59988,8059,20160729,0.097389466
12445,1574,20160715,0.128010309
414624,13602,20160716,0.030171839
19774,3429,20160725,0.070929743
567232,2036,20160716,0.068184994
567232,7928,20160729,0.077697409
1790080,13602,20160704,0.030123974
2662656,6922,20160708,0.256316016
398496,13602,20160728,0.024167026
5852672,13602,20160724,0.018265896
15529,9793,20160713,0.339163496
464160,13602,20160706,0.040903229
107912,9793,20160731,0.336937818
12481,8059,20160701,0.08184728
12481,9983,20160725,0.012259526
12481,3429,20160702,0.070929743
12481,13602,20160702,0.024392348
667840,8306,20160715,0.050954333
667840,8306,20160715,0.050954333
667840,8306,20160717,0.050954333
667840,8306,20160715,0.050954333
21898,11398,20160702,0.172135153
930112,10418,20160722,0.021115624
1205632,2624,20160715,0.167240121
3591936,5840,20160714,0.008331916
3591936,8059,20160704,0.074564139
47940,1904,20160711,0.048523999
47940,13602,20160716,0.017282206
2058880,13602,20160714,0.030123974
200048,9983,20160727,0.013903237
241040,3445,20160728,0.095892288
22966,9793,20160722,0.179162482
37740,7096,20160727,0.050068751
400224,13602,20160727,0.040903229
1469824,9983,20160713,0.007730577
12517,2978,20160723,0.021507006
12517,10418,20160720,0.016527377
33684,13602,20160722,0.040967498
33684,3429,20160726,0.074004563
33684,9983,20160725,0.01377344
33684,8059,20160725,0.083167298
33684,4277,20160708,0.058657349
1209472,13602,20160711,0.070603203
29170,13602,20160726,0.137023518
29170,785,20160730,0.334682103
96200,4944,20160712,0.047466428
17914,13602,20160727,0.024750777
1474432,10418,20160701,0.016527377
6174212,13602,20160706,0.233124183
1740673,10418,20160702,0.019908019
1740673,9983,20160702,0.023611581
1085569,13602,20160728,0.045922319
6180356,4061,20160723,0.150428664
4361732,13602,20160717,0.040967498
3361026,13602,20160722,0.030123974
4887044,2978,20160703,0.038867644
4887044,10418,20160702,0.019876968
4896260,8901,20160703,0.01717064
4896260,13602,20160715,0.100565699
2076289,5858,20160722,0.132377916
1683841,6581,20160715,0.162104147
1683841,3956,20160715,0.057118575
1683841,6581,20160703,0.162104147
1683841,3956,20160703,0.057118575
1160065,5215,20160727,0.101927093
1160065,5215,20160720,0.101927093
1160065,11986,20160720,0.071984124
1750657,9983,20160722,0.008688409
1750657,11799,20160719,0.014750395
6478340,13602,20160712,0.04127799
4644356,9983,20160718,0.011241315
2720514,13602,20160703,0.030232887
2720514,11799,20160712,0.050901116
5185028,5743,20160723,0.130759975
5185028,8059,20160705,0.094944617
5185028,10418,20160705,0.019908019
1231489,13602,20160704,0.030123974
2018689,13602,20160724,0.030123974
2728194,8059,20160717,0.094944617
5200388,2978,20160716,0.0339973
5200388,10418,20160716,0.010612135
5725700,13602,20160724,0.024790323
7062020,4727,20160720,0.131772274
2221314,8059,20160714,0.094944617
4061442,13602,20160719,0.024981402
4066050,2601,20160725,0.020369128
7083524,13602,20160728,0.04127799
6035972,10418,20160717,0.010612135
2625282,8499,20160722,0.159037873
3546882,4337,20160702,0.12825227
3546882,13602,20160712,0.024254941
1713793,9793,20160722,0.266515265
1713793,9793,20160712,0.266515265
2903298,13602,20160707,0.051348037
3044610,13602,20160715,0.040967498
1262209,6310,20160704,0.665592421
1262209,6310,20160719,0.665592421
1262209,6310,20160706,0.665592421
1722241,10418,20160719,0.010612135
1067137,3102,20160723,0.02845212
4284932,9983,20160724,0.015492402
4284932,13602,20160703,0.017439707
2938626,10438,20160721,0.028809602
2938626,13602,20160721,0.017093885
4828676,1904,20160721,0.028815939
4828676,11894,20160721,0.028815939
1535617,10438,20160713,0.028500061
1535617,13602,20160705,0.017282206
1077889,6379,20160710,0.037036755
6146564,9983,20160723,0.018697502
6146564,8059,20160718,0.075409383
6146564,3429,20160719,0.073735621
3341058,10418,20160705,0.019908019
1670785,13602,20160728,0.040967498
1344898,13602,20160726,0.04127799
2299140,13602,20160718,0.040903229
1215874,9983,20160728,0.0158278
1215874,8059,20160705,0.103088344
1215874,11799,20160712,0.022331693
1414018,13602,20160714,0.030123974
1414018,9983,20160716,0.007730577
1612162,10438,20160723,0.028809602
1612162,13602,20160716,0.017121411
3620100,1904,20160706,0.057545083
3755268,5858,20160715,0.083193718
6461960,13602,20160703,0.024167026
3104004,9983,20160729,0.008559489
3104004,13602,20160722,0.040903229
1225858,13602,20160717,0.017282206
1225858,9983,20160721,0.014065268
1688962,13602,20160704,0.040903229
7017992,13181,20160730,0.029090961
2856708,8059,20160723,0.08184728
781633,13602,20160724,0.030403104
2733828,12047,20160723,0.109478683
7306760,13602,20160727,0.017093885
815809,8059,20160712,0.083167298
815809,13602,20160717,0.017187691
1436290,2978,20160717,0.0339973
1436290,10418,20160717,0.010872118
1633666,13161,20160710,0.038692251
1633666,10438,20160702,0.040080871
1633666,3780,20160709,0.040080871
5223944,7999,20160716,0.075953789
1961602,10331,20160709,0.056172208
7325192,9983,20160727,0.010972602
752065,13602,20160719,0.040903229
3403524,12992,20160726,0.132911519
7070216,3992,20160711,0.045528905
2750724,10418,20160722,0.009394813
1771138,10418,20160702,0.012123623
1969282,7788,20160731,0.073577645
1969282,6653,20160731,0.073577645
6320648,10438,20160703,0.037574678
3818244,8059,20160703,0.08300851
823873,2978,20160703,0.032077132
2772228,9983,20160703,0.007730577
4495880,9983,20160722,0.013722982
1190530,9983,20160724,0.015457933
760897,13602,20160717,0.040903229
990529,13602,20160723,0.024981402
990529,9983,20160705,0.023793796
631489,11838,20160718,0.096934269
598849,8059,20160701,0.097389466
5592584,2978,20160720,0.032077132
5859848,13602,20160727,0.017093885
5865992,9983,20160721,0.007816564
4818440,13602,20160729,0.216598184
1139842,11463,20160712,0.097820777
570049,3543,20160711,0.0636301
1075330,13602,20160724,0.040903229
1075330,12949,20160730,0.096800919
1075330,9983,20160731,0.010972602
1796482,2978,20160723,0.032077132
1796482,10418,20160706,0.016527377
1796482,10438,20160713,0.037574678
571969,4277,20160717,0.026262389
1407874,1904,20160717,0.03458914
5893640,10418,20160718,0.009394813
1998466,9983,20160717,0.013722982
2001283,2978,20160726,0.032077132
3492102,12713,20160706,0.127254899
3492102,5933,20160722,0.127254899
3492102,9183,20160727,0.116106822
3492102,12713,20160705,0.127254899
3492102,6377,20160720,0.096667719
3492102,5933,20160729,0.127254899
3492102,981,20160703,0.096667719
3492102,6377,20160726,0.096667719
3492102,5702,20160725,0.049569294
1224835,13602,20160702,0.051348037
1224835,2002,20160717,0.038855739
1224835,9983,20160728,0.02357387
1224835,8,20160715,0.038021971
1224835,8059,20160712,0.097389466
1685635,13602,20160723,0.017093885
1685635,10418,20160713,0.016527377
3634950,10418,20160719,0.017506169
5705228,13602,20160702,0.017254426
1624195,2902,20160706,0.064884091
1499779,13602,20160705,0.040903229
2739462,13602,20160703,0.030123974
6273548,2978,20160731,0.023666436
1503619,10438,20160711,0.056703633
1897603,13602,20160726,0.041342822
4189446,14,20160722,0.065231522
5241356,10438,20160718,0.034581578
5241356,13602,20160716,0.017093885
5241356,2978,20160725,0.023666436
1376131,8059,20160723,0.073721158
4740620,10418,20160713,0.012142713
4491788,13320,20160729,0.089276952
4491788,2601,20160708,0.027999272
2378502,13602,20160701,0.040903229
2774790,10418,20160703,0.012142713
5029388,13602,20160716,0.040967498
6341132,3429,20160722,0.060179508
6341132,8059,20160712,0.07461683
2516742,4390,20160708,0.132491895
4789772,10852,20160720,0.109738834
3316998,13602,20160720,0.030123974
5078540,2002,20160721,0.03737712
5078540,13602,20160726,0.017156521
5606924,13602,20160705,0.030123974
1797763,13602,20160724,0.049949731
3727110,13870,20160730,0.158091772
